"CASGEM_STATION_ID","Year","Month","GS_ELEVATION","RP_ELEVATION","WS_READING","RP_READING","WSEL_calc","LATITUDE","LONGITUDE"
3485,2014,11,127.37,127.37,6.5,126,1.37,37.9143,-120.9485
3485,2011,10,127.37,127.37,0,113.2,14.17,37.9143,-120.9485
3485,2014,12,127.37,127.37,3.1,124,3.37,37.9143,-120.9485
3485,2016,7,127.37,127.37,0,124.5,2.87,37.9143,-120.9485
3485,2015,8,127.37,127.37,1,135,-7.63,37.9143,-120.9485
3485,2011,11,127.37,127.37,0,114.3,13.07,37.9143,-120.9485
3485,2012,1,127.37,127.37,0.8,116,11.37,37.9143,-120.9485
3485,2016,5,127.37,127.37,0,119.5,7.87,37.9143,-120.9485
3485,2012,10,127.37,127.37,0.8,115,12.37,37.9143,-120.9485
3485,2011,4,127.37,127.37,0,107.3,20.07,37.9143,-120.9485
3485,2013,11,127.37,127.37,0.4,117,10.37,37.9143,-120.9485
3485,2011,6,127.37,127.37,0,108.8,18.57,37.9143,-120.9485
3485,2012,12,127.37,127.37,6.2,119,8.37,37.9143,-120.9485
3485,2013,10,127.37,127.37,2.5,121,6.37,37.9143,-120.9485
3485,2013,4,127.37,127.37,1.7,115,12.37,37.9143,-120.9485
3485,2014,10,127.37,127.37,3.8,127,0.370000000000005,37.9143,-120.9485
3485,2016,11,127.37,127.37,0,125.2,2.17,37.9143,-120.9485
3485,2013,2,127.37,127.37,-0.2,112,15.37,37.9143,-120.9485
3485,2015,1,127.37,127.37,0.3,123,4.37,37.9143,-120.9485
3485,2016,3,127.37,127.37,0,121.2,6.17,37.9143,-120.9485
3485,2012,4,127.37,127.37,0,108,19.37,37.9143,-120.9485
3485,2015,2,127.37,127.37,-0.5,123,4.37,37.9143,-120.9485
3485,2014,4,127.37,127.37,-0.4,121,6.37,37.9143,-120.9485
3485,2011,2,127.37,127.37,0,108.7,18.67,37.9143,-120.9485
3485,2013,1,127.37,127.37,0.1,112,15.37,37.9143,-120.9485
3485,2016,8,127.37,127.37,3.7,132,-4.63,37.9143,-120.9485
3485,2013,12,127.37,127.37,1.2,120,7.37,37.9143,-120.9485
3485,2015,11,127.37,127.37,0,122.4,4.97,37.9143,-120.9485
3485,2011,12,127.37,127.37,0,114.6,12.77,37.9143,-120.9485
3485,2014,3,127.37,127.37,-0.5,120,7.37,37.9143,-120.9485
3485,2014,6,127.37,127.37,2,128,-0.629999999999995,37.9143,-120.9485
3485,2016,2,127.37,127.37,0,119.9,7.47,37.9143,-120.9485
3485,2015,9,127.37,127.37,0,125.4,1.97,37.9143,-120.9485
3485,2011,3,127.37,127.37,0,108.1,19.27,37.9143,-120.9485
3485,2011,1,127.37,127.37,0,109.6,17.77,37.9143,-120.9485
3485,2014,2,127.37,127.37,0,120,7.37,37.9143,-120.9485
3485,2011,7,127.37,127.37,0,109.6,17.77,37.9143,-120.9485
3485,2013,5,127.37,127.37,0,113.2,14.17,37.9143,-120.9485
3485,2013,7,127.37,127.37,0,117.1,10.27,37.9143,-120.9485
3485,2016,10,127.37,127.37,1.7,131,-3.63,37.9143,-120.9485
3486,2012,3,105,106.5,18,125,-20,37.9039,-121.0005
3486,2013,10,105,106.5,1,120,-15,37.9039,-121.0005
3486,2016,4,107.34,108.84,25,145,-37.66,37.9039,-121.0005
3486,2013,3,105,106.5,4.5,115,-10,37.9039,-121.0005
3486,2015,10,107.34,108.84,-0.8,125,-17.66,37.9039,-121.0005
3486,2011,10,105,106.5,0.5,113,-8,37.9039,-121.0005
3486,2012,10,105,106.5,13.5,130,-25,37.9039,-121.0005
3489,2011,10,96.8,97.55,0,104.2,-7.40000000000001,37.8914,-121.0194
3489,2013,3,96.8,97.55,3,105,-8.2,37.8914,-121.0194
3489,2013,10,96.8,97.55,0,108.5,-11.7,37.8914,-121.0194
3489,2012,3,96.8,97.55,0,98.7,-1.90000000000001,37.8914,-121.0194
3489,2012,10,96.8,97.55,0,105.6,-8.8,37.8914,-121.0194
3697,2011,10,27.5,29,0,8,19.5,37.7462,-121.2381
3697,2013,3,27.5,29,0.5,10,17.5,37.7462,-121.2381
3697,2013,10,27.5,29,1.5,10,17.5,37.7462,-121.2381
3697,2012,10,27.5,29,12,20,7.5,37.7462,-121.2381
3697,2012,3,27.5,29,1,10,17.5,37.7462,-121.2381
3701,2012,11,43.35,43.85,2.4,19,24.35,37.7417,-121.1929
3701,2016,3,43.35,43.85,0,20.2,23.15,37.7417,-121.1929
3701,2014,3,43.35,43.85,2,17,26.35,37.7417,-121.1929
3701,2015,3,43.35,43.85,6.5,35,8.35,37.7417,-121.1929
3701,2015,10,43.35,43.85,0,22.6,20.75,37.7417,-121.1929
3701,2011,4,43.35,43.85,0,15.6,27.75,37.7417,-121.1929
3701,2011,12,43.35,43.85,0,15.5,27.85,37.7417,-121.1929
3701,2014,10,43.35,43.85,1,18,25.35,37.7417,-121.1929
3705,2012,10,50,52,0,21.8,28.2,37.7363,-121.1654
3705,2013,10,50,52,0,22.5,27.5,37.7363,-121.1654
3705,2013,3,50,52,3,25,25,37.7363,-121.1654
3705,2012,3,50,52,0,21.1,28.9,37.7363,-121.1654
3705,2011,10,50,52,0,22,28,37.7363,-121.1654
3713,2013,10,71,72.5,4,65,6,37.7889,-121.1038
3713,2012,4,71,72.5,11.5,60,11,37.7889,-121.1038
3713,2013,3,71,72.5,0.5,55,16,37.7889,-121.1038
3713,2012,10,71,72.5,13.5,60,11,37.7889,-121.1038
3713,2011,10,71,72.5,0,50,21,37.7889,-121.1038
3714,2013,3,60,61,0,45,15,37.7902,-121.1317
3714,2012,10,60,61,0,41.4,18.6,37.7902,-121.1317
3714,2012,3,60,61,0,38.1,21.9,37.7902,-121.1317
3714,2013,10,60,61,0,41.6,18.4,37.7902,-121.1317
3714,2011,10,60,61,0,39,21,37.7902,-121.1317
3715,2012,10,63.5,64,0,32.1,31.4,37.7706,-121.1266
3715,2011,11,63.5,64,-0.6,28,35.5,37.7706,-121.1266
3715,2013,10,63.5,64,0,32.8,30.7,37.7706,-121.1266
3715,2013,3,63.5,64,1,33,30.5,37.7706,-121.1266
3715,2012,4,63.5,64,11.5,41,22.5,37.7706,-121.1266
3719,2014,3,81.37,81.87,0,41.1,40.27,37.7652,-121.069
3719,2011,12,81.37,81.87,0,32.1,49.27,37.7652,-121.069
3719,2013,11,81.37,81.87,0,39.6,41.77,37.7652,-121.069
3719,2015,3,81.37,81.87,0,41.8,39.57,37.7652,-121.069
3719,2012,4,81.37,81.87,0,33.1,48.27,37.7652,-121.069
3719,2016,10,81.37,81.87,0,41,40.37,37.7652,-121.069
3719,2014,10,81.37,81.87,0,41.1,40.27,37.7652,-121.069
3719,2011,4,81.37,81.87,0,32,49.37,37.7652,-121.069
3719,2015,10,81.37,81.87,0,40.6,40.77,37.7652,-121.069
3719,2013,4,81.37,81.87,0,37.2,44.17,37.7652,-121.069
3719,2016,3,81.37,81.87,0,41.7,39.67,37.7652,-121.069
3719,2012,11,81.37,81.87,0,36.8,44.57,37.7652,-121.069
3720,2014,10,66.36,66.86,0,44.1,22.26,37.7565,-121.1225
3720,2011,12,66.36,66.86,0,34.2,32.16,37.7565,-121.1225
3720,2014,3,66.36,66.86,0,36.7,29.66,37.7565,-121.1225
3720,2016,3,66.36,66.86,0,37.8,28.56,37.7565,-121.1225
3720,2012,4,66.36,66.86,0,39.2,27.16,37.7565,-121.1225
3720,2013,11,66.36,66.86,0,40.7,25.66,37.7565,-121.1225
3720,2015,3,66.36,66.86,0,41.7,24.66,37.7565,-121.1225
3720,2013,4,66.36,66.86,0,39.5,26.86,37.7565,-121.1225
3720,2011,4,66.36,66.86,0,38.3,28.06,37.7565,-121.1225
3720,2012,11,66.36,66.86,0,37.9,28.46,37.7565,-121.1225
3720,2015,10,66.36,66.86,0,46.4,19.96,37.7565,-121.1225
3732,2012,4,99.39,100.39,0,58,41.39,37.7819,-121.0309
3732,2013,4,99.39,100.39,5.9,65,34.39,37.7819,-121.0309
3732,2011,12,99.39,100.39,0,53.3,46.09,37.7819,-121.0309
3732,2014,3,99.39,100.39,4.6,64,35.39,37.7819,-121.0309
3732,2016,3,99.39,100.39,-0.4,64,35.39,37.7819,-121.0309
3732,2016,10,99.39,100.39,2.7,69,30.39,37.7819,-121.0309
3732,2014,10,99.39,100.39,4.8,68,31.39,37.7819,-121.0309
3732,2012,11,99.39,100.39,1.5,62,37.39,37.7819,-121.0309
3732,2015,10,99.39,100.39,-0.1,70,29.39,37.7819,-121.0309
3732,2011,4,99.39,100.39,0,57.6,41.79,37.7819,-121.0309
3732,2013,11,99.39,100.39,-0.1,64,35.39,37.7819,-121.0309
3735,2015,3,141.44,142.44,0,70.8,70.64,37.7744,-120.9464
3735,2015,10,141.44,142.44,0,73.2,68.24,37.7744,-120.9464
3735,2014,3,141.44,142.44,0,68.3,73.14,37.7744,-120.9464
3735,2012,4,141.44,142.44,0,66.6,74.84,37.7744,-120.9464
3735,2013,11,141.44,142.44,0,67.7,73.74,37.7744,-120.9464
3735,2013,4,141.44,142.44,0,67.5,73.94,37.7744,-120.9464
3735,2016,10,141.44,142.44,0,74.4,67.04,37.7744,-120.9464
3735,2016,3,141.44,142.44,0,73,68.44,37.7744,-120.9464
3735,2014,10,141.44,142.44,0,68,73.44,37.7744,-120.9464
3735,2011,12,141.44,142.44,0,66,75.44,37.7744,-120.9464
3735,2012,11,141.44,142.44,0,67.2,74.24,37.7744,-120.9464
3738,2014,2,91.4,92.9,0,36.7,54.7,37.7548,-121.0219
3738,2015,7,91.4,92.9,0,36.1,55.3,37.7548,-121.0219
3738,2013,10,91.4,92.9,0,36.7,54.7,37.7548,-121.0219
3738,2013,8,91.4,92.9,0,36.1,55.3,37.7548,-121.0219
3738,2013,1,91.4,92.9,0,34.8,56.6,37.7548,-121.0219
3738,2012,6,91.4,92.9,0,32.7,58.7,37.7548,-121.0219
3738,2014,11,91.4,92.9,0,35.7,55.7,37.7548,-121.0219
3738,2016,11,91.4,92.9,0,35.6,55.8,37.7548,-121.0219
3738,2011,1,91.4,92.9,0,33.6,57.8,37.7548,-121.0219
3738,2016,8,91.4,92.9,0,39.5,51.9,37.7548,-121.0219
3738,2011,6,91.4,92.9,0,31.2,60.2,37.7548,-121.0219
3738,2015,11,91.4,92.9,0,36.6,54.8,37.7548,-121.0219
3738,2012,11,91.4,92.9,0,34.2,57.2,37.7548,-121.0219
3738,2016,4,91.4,92.9,0,40.6,50.8,37.7548,-121.0219
3738,2012,2,91.4,92.9,0,33.2,58.2,37.7548,-121.0219
3738,2015,3,91.4,92.9,0,36.6,54.8,37.7548,-121.0219
3738,2015,1,91.4,92.9,0,36,55.4,37.7548,-121.0219
3738,2012,3,91.4,92.9,0,33.95,57.45,37.7548,-121.0219
3738,2015,8,91.4,92.9,0,39.3,52.1,37.7548,-121.0219
3738,2012,4,91.4,92.9,0,32.6,58.8,37.7548,-121.0219
3738,2016,2,91.4,92.9,0,37.4,54,37.7548,-121.0219
3738,2011,9,91.4,92.9,0,31.4,60,37.7548,-121.0219
3738,2014,9,91.4,92.9,0,37.7,53.7,37.7548,-121.0219
3738,2013,2,91.4,92.9,0,34.3,57.1,37.7548,-121.0219
3738,2014,3,91.4,92.9,0,36.7,54.7,37.7548,-121.0219
3738,2011,2,91.4,92.9,0,35.1,56.3,37.7548,-121.0219
3738,2013,9,91.4,92.9,0,36.2,55.2,37.7548,-121.0219
3738,2013,11,91.4,92.9,0,35.2,56.2,37.7548,-121.0219
3738,2015,5,91.4,92.9,0,37.3,54.1,37.7548,-121.0219
3738,2014,8,91.4,92.9,0,37.7,53.7,37.7548,-121.0219
3738,2016,3,91.4,92.9,0,38,53.4,37.7548,-121.0219
3738,2015,2,91.4,92.9,0,36.1,55.3,37.7548,-121.0219
3738,2013,4,91.4,92.9,0,35,56.4,37.7548,-121.0219
3738,2011,12,91.4,92.9,0,32,59.4,37.7548,-121.0219
3738,2011,5,91.4,92.9,0,31.2,60.2,37.7548,-121.0219
3738,2012,9,91.4,92.9,0,55.5,35.9,37.7548,-121.0219
3738,2014,4,91.4,92.9,0,36.4,55,37.7548,-121.0219
3738,2016,7,91.4,92.9,0,38,53.4,37.7548,-121.0219
3738,2014,10,91.4,92.9,0,37.1,54.3,37.7548,-121.0219
3738,2016,10,91.4,92.9,0,38.6,52.8,37.7548,-121.0219
3738,2015,4,91.4,92.9,0,36,55.4,37.7548,-121.0219
3738,2015,9,91.4,92.9,0,39.2,52.2,37.7548,-121.0219
3738,2013,12,91.4,92.9,0,35.9,55.5,37.7548,-121.0219
3738,2014,12,91.4,92.9,0,36.6,54.8,37.7548,-121.0219
3738,2011,4,91.4,92.9,0,33,58.4,37.7548,-121.0219
3738,2011,10,91.4,92.9,0,30.1,61.3,37.7548,-121.0219
3738,2012,7,91.4,92.9,0,34.4,57,37.7548,-121.0219
3738,2011,3,91.4,92.9,0,35.2,56.2,37.7548,-121.0219
3738,2016,12,91.4,92.9,0,35.1,56.3,37.7548,-121.0219
3738,2011,11,91.4,92.9,0,29.9,61.5,37.7548,-121.0219
3738,2015,12,91.4,92.9,0,37.4,54,37.7548,-121.0219
3738,2016,9,91.4,92.9,0,38.8,52.6,37.7548,-121.0219
3738,2014,6,91.4,92.9,0,36.6,54.8,37.7548,-121.0219
3738,2013,3,91.4,92.9,0,33.6,57.8,37.7548,-121.0219
3738,2011,7,91.4,92.9,0,32,59.4,37.7548,-121.0219
3738,2012,1,91.4,92.9,0,33.3,58.1,37.7548,-121.0219
3738,2012,12,91.4,92.9,0,34.7,56.7,37.7548,-121.0219
3738,2016,5,91.4,92.9,0,37,54.4,37.7548,-121.0219
3738,2011,8,91.4,92.9,0,30.4,61,37.7548,-121.0219
3778,2013,3,50,52,-0.5,45,5,37.823,-121.1607
3778,2011,10,50,52,-0.6,38,12,37.823,-121.1607
3778,2012,10,50,52,13.5,60,-10,37.823,-121.1607
3778,2012,3,50,52,0.5,40,10,37.823,-121.1607
3778,2013,10,50,52,0.5,45,5,37.823,-121.1607
3784,2013,10,41.5,43,0,32.1,9.4,37.8191,-121.1861
3784,2012,10,41.5,43,0,33,8.5,37.8191,-121.1861
3784,2015,3,41.5,43,0,36.3,5.2,37.8191,-121.1861
3784,2013,3,41.5,43,1,40,1.5,37.8191,-121.1861
3784,2014,2,41.5,43,0,35.1,6.4,37.8191,-121.1861
3784,2016,10,41.5,43,0,42.4,-0.899999999999999,37.8191,-121.1861
3784,2014,10,41.5,43,-0.8,35,6.5,37.8191,-121.1861
3784,2012,3,41.5,43,0,31.2,10.3,37.8191,-121.1861
3784,2011,10,41.5,43,0,29.7,11.8,37.8191,-121.1861
3784,2016,4,41.5,43,0,39.2,2.3,37.8191,-121.1861
3813,2013,10,50,51,0,104.5,-54.5,37.9625,-121.1636
3813,2012,3,50,51,0,96.2,-46.2,37.9625,-121.1636
3813,2012,10,50,51,0,101.2,-51.2,37.9625,-121.1636
3813,2011,11,50,51,0,98,-48,37.9625,-121.1636
3814,2012,11,50,50.5,16.5,100,-50,37.9664,-121.1726
3814,2013,4,50,50.5,-0.7,91,-41,37.9664,-121.1726
3814,2012,4,50,50.5,0,88.6,-38.6,37.9664,-121.1726
3814,2013,10,50,50.5,0,95.8,-45.8,37.9664,-121.1726
3816,2012,11,41,42,13,60,-19,37.9626,-121.199
3816,2011,11,41,42,1.5,35,6,37.9626,-121.199
3816,2013,4,41,42,4,45,-4,37.9626,-121.199
3819,2012,11,39,41,20,75,-36,37.9597,-121.2071
3819,2013,10,39,41,0,62.8,-23.8,37.9597,-121.2071
3819,2013,4,39,41,3.5,60,-21,37.9597,-121.2071
3819,2011,11,39,41,0,52.2,-13.2,37.9597,-121.2071
3819,2012,4,39,41,0,52.8,-13.8,37.9597,-121.2071
3824,2011,11,30,30,0,57,-27,37.9544,-121.2302
3824,2012,11,30,30,24,80,-50,37.9544,-121.2302
3825,2011,11,33,36,-0.7,60,-27,37.9507,-121.221
3825,2013,11,33,36,-0.2,62,-29,37.9507,-121.221
3825,2012,11,33,36,20,80,-47,37.9507,-121.221
3825,2013,4,33,36,-0.6,57,-24,37.9507,-121.221
3825,2012,4,33,36,17.5,75,-42,37.9507,-121.221
3826,2013,4,0,39.5,-0.2,64,-64,37.9503,-121.2036
3826,2012,4,0,39.5,0,62.5,-62.5,37.9503,-121.2036
3826,2013,10,0,39.5,0,71.4,-71.4,37.9503,-121.2036
3826,2012,11,0,39.5,19,85,-85,37.9503,-121.2036
3829,2015,10,52.14,55.14,0,110,-57.86,37.9487,-121.1759
3829,2016,3,52.14,55.14,0,110,-57.86,37.9487,-121.1759
3829,2013,11,50,53,0,90,-40,37.9487,-121.1759
3829,2011,11,50,53,3,90,-40,37.9487,-121.1759
3829,2012,4,50,53,15.5,100,-50,37.9487,-121.1759
3829,2013,4,50,53,-0.3,88,-38,37.9487,-121.1759
3920,2012,4,42.36,42.36,0,22,20.36,37.8071,-121.1991
3920,2011,11,42.36,42.36,0,22.8,19.56,37.8071,-121.1991
3920,2011,4,42.36,42.36,0,21.5,20.86,37.8071,-121.1991
3922,2012,11,53.35,53.55,0,32.1,21.25,37.8102,-121.1618
3922,2013,11,53.35,53.55,0,34.5,18.85,37.8102,-121.1618
3922,2016,10,53.35,53.55,0,41.8,11.55,37.8102,-121.1618
3922,2015,10,53.35,53.55,0,43.4,9.95,37.8102,-121.1618
3922,2011,4,53.35,53.55,0,33.4,19.95,37.8102,-121.1618
3922,2014,3,53.35,53.55,0,37.5,15.85,37.8102,-121.1618
3922,2011,11,53.35,53.55,0,30,23.35,37.8102,-121.1618
3922,2014,10,53.35,53.55,0,38.5,14.85,37.8102,-121.1618
3922,2013,4,53.35,53.55,0,32.4,20.95,37.8102,-121.1618
3922,2015,3,53.35,53.55,0,34.8,18.55,37.8102,-121.1618
3922,2012,4,53.35,53.55,0,33.2,20.15,37.8102,-121.1618
3922,2016,3,53.35,53.55,0,43.2,10.15,37.8102,-121.1618
3923,2012,3,70.5,71,0,90.5,-20,37.8737,-121.0917
3923,2011,10,70.5,71,0,96.8,-26.3,37.8737,-121.0917
3923,2013,4,70.5,71,-0.7,92,-21.5,37.8737,-121.0917
3923,2012,10,70.5,71,0,99.3,-28.8,37.8737,-121.0917
3923,2013,11,70.5,71,0,99.8,-29.3,37.8737,-121.0917
3924,2012,3,64,64.2,0,86.4,-22.4,37.871,-121.1098
3924,2011,10,64,64.2,0,91.1,-27.1,37.871,-121.1098
3924,2012,10,64,64.2,0,92.9,-28.9,37.871,-121.1098
3925,2011,10,55.4,56.9,0,81.8,-26.4,37.8837,-121.1438
3925,2013,10,55.4,56.9,0,85.4,-30,37.8837,-121.1438
3925,2012,3,55.4,56.9,0,78.7,-23.3,37.8837,-121.1438
3925,2013,3,55.4,56.9,2,90,-34.6,37.8837,-121.1438
3925,2012,10,55.4,56.9,0,84.2,-28.8,37.8837,-121.1438
3926,2013,4,64.6,67.1,4,85,-20.4,37.8565,-121.0946
3926,2011,10,64.6,67.1,1.5,85,-20.4,37.8565,-121.0946
3926,2012,3,64.6,67.1,1,80,-15.4,37.8565,-121.0946
3926,2013,11,64.6,67.1,-0.8,87,-22.4,37.8565,-121.0946
3926,2012,10,64.6,67.1,15,100,-35.4,37.8565,-121.0946
3927,2016,4,84.94,86.64,2,105,-20.06,37.8562,-121.0588
3927,2012,3,82.6,84.3,2,90,-7.40000000000001,37.8562,-121.0588
3927,2012,10,82.6,84.3,14.5,100,-17.4,37.8562,-121.0588
3927,2013,3,82.6,84.3,0.5,89,-6.40000000000001,37.8562,-121.0588
3927,2015,10,84.94,86.64,0.5,105,-20.06,37.8562,-121.0588
3927,2016,10,84.94,86.64,1,150,-65.06,37.8562,-121.0588
3927,2011,10,82.6,84.3,2,92,-9.40000000000001,37.8562,-121.0588
3927,2013,10,82.6,84.3,-0.2,95,-12.4,37.8562,-121.0588
3928,2011,11,75.83,76.33,0,87,-11.17,37.8561,-121.0752
3928,2013,11,75.83,76.33,0,94.5,-18.67,37.8561,-121.0752
3928,2012,4,75.83,76.33,0,83.6,-7.77,37.8561,-121.0752
3928,2014,3,75.83,76.33,0,90.2,-14.37,37.8561,-121.0752
3928,2012,11,75.83,76.33,0,90.6,-14.77,37.8561,-121.0752
3928,2014,10,75.83,76.33,0,97.1,-21.27,37.8561,-121.0752
3928,2011,4,75.83,76.33,0,83,-7.17,37.8561,-121.0752
3928,2015,3,75.83,76.33,0,92.2,-16.37,37.8561,-121.0752
3928,2016,10,75.83,76.33,0,101.2,-25.37,37.8561,-121.0752
3928,2015,10,75.83,76.33,0,101.9,-26.07,37.8561,-121.0752
3928,2013,4,75.83,76.33,0,86.1,-10.27,37.8561,-121.0752
3928,2016,3,75.83,76.33,0,95.4,-19.57,37.8561,-121.0752
3931,2012,3,90.5,90.9,0,65.9,24.6,37.815,-121.0413
3931,2012,10,90.5,90.9,0,69.3,21.2,37.815,-121.0413
3932,2013,3,58,59,0.5,52,6,37.8201,-121.1168
3932,2015,3,58,59,0.5,57.5,0.5,37.8201,-121.1168
3932,2011,10,58,59,0.5,52,6,37.8201,-121.1168
3932,2016,10,58,59,21,85,-27,37.8201,-121.1168
3932,2013,10,58,59,-0.7,57,1,37.8201,-121.1168
3932,2014,2,58,59,0,54,4,37.8201,-121.1168
3932,2014,10,58,59,2,60,-2,37.8201,-121.1168
3932,2012,3,58,59,1,50,8,37.8201,-121.1168
3932,2016,4,58,59,22,80,-22,37.8201,-121.1168
3932,2012,10,58,59,3,57,1,37.8201,-121.1168
3933,2012,3,52,53,0,44.6,7.4,37.8242,-121.1379
3933,2011,10,52,53,0,45.4,6.6,37.8242,-121.1379
3933,2013,10,52,53,0,49.7,2.3,37.8242,-121.1379
3933,2013,3,52,53,4.5,55,-3,37.8242,-121.1379
3933,2012,10,52,53,0,48.5,3.5,37.8242,-121.1379
3939,2016,3,90.37,90.67,0,68.5,21.87,37.7994,-121.053
3939,2011,11,90.37,90.67,0,59.7,30.67,37.7994,-121.053
3939,2016,10,90.37,90.67,0,72.7,17.67,37.7994,-121.053
3939,2012,4,90.37,90.67,0,59.8,30.57,37.7994,-121.053
3939,2013,11,90.37,90.67,0,64.7,25.67,37.7994,-121.053
3939,2011,4,90.37,90.67,0,59.9,30.47,37.7994,-121.053
3939,2012,11,90.37,90.67,0,62.9,27.47,37.7994,-121.053
3939,2014,10,90.37,90.67,0,70.2,20.17,37.7994,-121.053
3939,2015,10,90.37,90.67,0,71.6,18.77,37.7994,-121.053
3939,2014,3,90.37,90.67,0,65.8,24.57,37.7994,-121.053
3939,2015,3,90.37,90.67,0,67.8,22.57,37.7994,-121.053
3942,2011,10,162,162.3,0,131.3,30.7,37.8734,-120.9447
3942,2016,4,164.4,164.7,138.8,138.8,25.6,37.8734,-120.9447
3942,2012,3,162,162.3,0,127,35,37.8734,-120.9447
3942,2013,10,162,162.3,0,137.7,24.3,37.8734,-120.9447
3942,2015,10,164.4,164.7,0,152.5,11.9,37.8734,-120.9447
3942,2013,4,162,162.3,0,130,32,37.8734,-120.9447
3942,2012,10,162,162.3,0,134.2,27.8,37.8734,-120.9447
3945,2012,10,97.7,97.7,0,101.2,-3.5,37.871,-121.02
3945,2013,10,97.7,97.7,0,105.5,-7.8,37.871,-121.02
3945,2013,3,97.7,97.7,-0.3,100,-2.3,37.871,-121.02
3945,2011,10,97.7,97.7,0,101,-3.3,37.871,-121.02
3945,2012,3,97.7,97.7,0,95,2.7,37.871,-121.02
3946,2011,10,125,125.3,-0.7,109,16,37.857,-120.9835
3946,2012,3,125,125.3,15,120,5,37.857,-120.9835
3946,2013,10,125,125.3,-0.5,117,8,37.857,-120.9835
3946,2013,4,125,125.3,-0.6,109,16,37.857,-120.9835
3946,2012,10,125,125.3,13,125,0,37.857,-120.9835
3947,2013,11,142.4,142.4,0,101.5,40.9,37.8627,-120.9469
3947,2013,4,142.4,142.4,0,100.9,41.5,37.8627,-120.9469
3947,2015,3,142.4,142.4,0,107.8,34.6,37.8627,-120.9469
3947,2016,10,142.4,142.4,0,115.5,26.9,37.8627,-120.9469
3947,2011,11,142.4,142.4,0,101.1,41.3,37.8627,-120.9469
3947,2015,10,142.4,142.4,0,115.7,26.7,37.8627,-120.9469
3947,2012,11,142.4,142.4,0,104.3,38.1,37.8627,-120.9469
3947,2016,3,142.4,142.4,0,106.9,35.5,37.8627,-120.9469
3948,2011,9,142.41,144.41,0,103,39.41,37.8491,-120.9493
3948,2011,8,142.41,144.41,0,106.8,35.61,37.8491,-120.9493
3948,2013,10,142.41,144.41,-0.1,105,37.41,37.8491,-120.9493
3948,2012,10,142.41,144.41,-0.1,101,41.41,37.8491,-120.9493
3948,2012,6,142.41,144.41,-0.3,105,37.41,37.8491,-120.9493
3948,2015,4,142.41,144.41,1.5,117,25.41,37.8491,-120.9493
3948,2013,6,142.41,144.41,1.7,103,39.41,37.8491,-120.9493
3948,2016,7,142.41,144.41,3.4,113,29.41,37.8491,-120.9493
3948,2016,2,142.41,144.41,22.3,131,11.41,37.8491,-120.9493
3948,2016,6,142.41,144.41,0.5,114,28.41,37.8491,-120.9493
3948,2013,9,142.41,144.41,-0.1,106,36.41,37.8491,-120.9493
3948,2014,2,142.41,144.41,-0.4,107,35.41,37.8491,-120.9493
3948,2011,5,142.41,144.41,0,96.8,45.61,37.8491,-120.9493
3948,2012,2,142.41,144.41,6.5,105,37.41,37.8491,-120.9493
3948,2012,4,142.41,144.41,-0.1,100,42.41,37.8491,-120.9493
3948,2012,9,142.41,144.41,2.5,104,38.41,37.8491,-120.9493
3948,2013,5,142.41,144.41,9.6,110,32.41,37.8491,-120.9493
3948,2014,5,142.41,144.41,-0.1,117,25.41,37.8491,-120.9493
3948,2012,7,142.41,144.41,7.1,106,36.41,37.8491,-120.9493
3948,2013,7,142.41,144.41,2.2,105,37.41,37.8491,-120.9493
3948,2013,2,142.41,144.41,-0.6,103,39.41,37.8491,-120.9493
3948,2015,7,142.41,144.41,0.9,111,31.41,37.8491,-120.9493
3948,2014,11,142.41,144.41,0.3,110,32.41,37.8491,-120.9493
3948,2011,3,142.41,144.41,0,97.7,44.71,37.8491,-120.9493
3948,2015,8,142.41,144.41,2.8,115,27.41,37.8491,-120.9493
3948,2015,5,142.41,144.41,6.7,120,22.41,37.8491,-120.9493
3948,2013,3,142.41,144.41,-0.3,104,38.41,37.8491,-120.9493
3948,2011,10,142.41,144.41,0,100.1,42.31,37.8491,-120.9493
3948,2014,8,142.41,144.41,-0.1,111,31.41,37.8491,-120.9493
3948,2013,8,142.41,144.41,5.5,110,32.41,37.8491,-120.9493
3948,2016,8,142.41,144.41,2.4,114,28.41,37.8491,-120.9493
3948,2015,12,142.41,144.41,-0.4,110,32.41,37.8491,-120.9493
3948,2016,4,142.41,144.41,0.5,109,33.41,37.8491,-120.9493
3948,2015,9,142.41,144.41,1.2,113,29.41,37.8491,-120.9493
3948,2014,6,142.41,144.41,-0.1,103.5,38.91,37.8491,-120.9493
3948,2013,4,142.41,144.41,0.4,104,38.41,37.8491,-120.9493
3948,2016,10,142.41,144.41,1.6,114,28.41,37.8491,-120.9493
3948,2011,4,142.41,144.41,0,98,44.41,37.8491,-120.9493
3948,2015,2,142.41,144.41,1.4,113,29.41,37.8491,-120.9493
3948,2012,3,142.41,144.41,-0.5,100,42.41,37.8491,-120.9493
3948,2016,12,142.41,144.41,0.1,112,30.41,37.8491,-120.9493
3948,2011,7,142.41,144.41,0,98.9,43.51,37.8491,-120.9493
3948,2011,6,142.41,144.41,0,96.6,45.81,37.8491,-120.9493
3948,2016,3,142.41,144.41,0.5,109,33.41,37.8491,-120.9493
3948,2013,11,142.41,144.41,-0.1,106,36.41,37.8491,-120.9493
3948,2015,6,142.41,144.41,1.6,110,32.41,37.8491,-120.9493
